year,model,displ,cyl,trans,drive,fuel,cert_region,stnd,stnd_description,underhood_id,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,comb_co2
2022,RAM 1500,3,6,Auto-8,4WD,Diesel,FA,T3B160,Federal Tier 3 Bin 160,NCRXT03.05PW,pickup,1,21,29,24,4,No,418
2022,RAM 1500,3.6,6,Auto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NCRXT03.65P7,pickup,5,20,25,22,5,No,407
2022,RAM 1500,3.6,6,Auto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NCRXT03.65P7,pickup,5,20,25,22,5,No,407
2022,RAM 1500,3.6,6,Auto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NCRXT03.65P9,pickup,7,20,25,22,5,No,407
2022,RAM 1500,3.6,6,Auto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NCRXT03.65P9,pickup,7,20,25,22,5,No,407
2022,RAM 1500,3.6,6,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NCRXT03.65P7,pickup,5,19,24,21,4,No,417
2022,RAM 1500,3.6,6,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NCRXT03.65P7,pickup,5,19,24,21,4,No,417
2022,RAM 1500,3.6,6,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NCRXT03.65P9,pickup,7,19,24,21,4,No,417
2022,RAM 1500,3.6,6,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NCRXT03.65P9,pickup,7,19,24,21,4,No,417
2022,RAM 1500,5.7,8,Auto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NCRXT05.75P0,pickup,5,15,22,17,3,No,514
2022,RAM 1500,5.7,8,Auto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NCRXT05.75P0,pickup,5,15,22,17,3,No,514
2022,RAM 1500,5.7,8,Auto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NCRXT05.75P1,pickup,5,18,23,20,4,No,443
2022,RAM 1500,5.7,8,Auto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NCRXT05.75P1,pickup,5,18,23,20,4,No,443
2022,RAM 1500,5.7,8,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NCRXT05.75P0,pickup,5,15,21,17,3,No,523
2022,RAM 1500,5.7,8,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NCRXT05.75P0,pickup,5,15,21,17,3,No,523
2022,RAM 1500,5.7,8,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NCRXT05.75P1,pickup,5,18,22,19,4,No,456
2022,RAM 1500,5.7,8,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NCRXT05.75P1,pickup,5,18,22,19,4,No,456
2022,RAM 1500 Classic,3.6,6,Auto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NCRXT03.65P1,pickup,7,17,25,20,4,No,450
2022,RAM 1500 Classic,3.6,6,Auto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NCRXT03.65P1,pickup,7,17,25,20,4,No,450
2022,RAM 1500 Classic,3.6,6,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NCRXT03.65P2,pickup,3,17,25,20,4,No,450
2022,RAM 1500 Classic,3.6,6,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NCRXT03.65P2,pickup,3,17,25,20,4,No,450
2022,RAM 1500 Classic,3.6,6,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NCRXT03.65P1,pickup,7,16,23,19,4,No,475
2022,RAM 1500 Classic,3.6,6,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NCRXT03.65P1,pickup,7,16,23,19,4,No,475
2022,RAM 1500 Classic,3.6,6,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NCRXT03.65P2,pickup,3,16,23,19,4,No,475
2022,RAM 1500 Classic,3.6,6,Auto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NCRXT03.65P2,pickup,3,16,23,19,4,No,475
2022,RAM 1500 Classic,5.7,8,Auto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NCRXT05.75P0,pickup,5,15,21,17,3,No,519
2022,RAM 1500 Classic,5.7,8,Auto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NCRXT05.75P0,pickup,5,15,21,17,3,No,519
2022,RAM 1500 Classic,5.7,8,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NCRXT05.75P2,pickup,3,15,21,17,3,No,519
2022,RAM 1500 Classic,5.7,8,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NCRXT05.75P2,pickup,3,15,21,17,3,No,519
2022,RAM 1500 Classic,5.7,8,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NCRXT05.75P0,pickup,5,15,21,17,3,No,526
2022,RAM 1500 Classic,5.7,8,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NCRXT05.75P0,pickup,5,15,21,17,3,No,526
2022,RAM 1500 Classic,5.7,8,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NCRXT05.75P2,pickup,3,15,21,17,3,No,526
2022,RAM 1500 Classic,5.7,8,Auto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NCRXT05.75P2,pickup,3,15,21,17,3,No,526
2022,RAM 1500 HFE,3,6,Auto-8,2WD,Diesel,CA,L3LEV160,California LEV-III LEV160,NCRXT03.05PW,pickup,1,23,33,26,5,No,384
2022,RAM 1500 HFE,3,6,Auto-8,2WD,Diesel,FA,T3B160,Federal Tier 3 Bin 160,NCRXT03.05PW,pickup,1,23,33,26,5,No,384
2022,RAM 1500 HFE,3.6,6,Auto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NCRXT03.65P7,pickup,5,20,26,23,5,No,394
2022,RAM 1500 HFE,3.6,6,Auto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NCRXT03.65P7,pickup,5,20,26,23,5,No,394
2022,RAM 1500 HFE,3.6,6,Auto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NCRXT03.65P9,pickup,7,20,26,23,5,No,394
2022,RAM 1500 HFE,3.6,6,Auto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NCRXT03.65P9,pickup,7,20,26,23,5,No,394
2022,RAM 1500 TRX,6.2,8,Auto-8,4WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,NCRXT06.2CP2,pickup,1,10,14,12,1,No,748
2022,RAM 1500 TRX,6.2,8,Auto-8,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,NCRXT06.2FP1,pickup,1,10,14,12,1,No,748
2022,RAM Promaster City,2.4,4,Auto-9,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,NCRXT02.45P1,special purpose,6,21,28,24,5,No,374
2022,RAM Promaster City,2.4,4,Auto-9,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,NCRXT02.45P1,special purpose,6,21,28,24,5,No,374
2022,RIVIAN R1S,NA,NA,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NRIVT00.0194,standard SUV,10,73,65,69,10,Elite,0
2022,RIVIAN R1S,NA,NA,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NRIVT00.0194,standard SUV,10,73,65,69,10,Elite,0
2022,RIVIAN R1T,NA,NA,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NRIVT00.0194,pickup,10,74,66,70,10,Elite,0
2022,RIVIAN R1T,NA,NA,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NRIVT00.0194,pickup,10,74,66,70,10,Elite,0
2022,ROLLS-ROYCE Cullinan,6.7,12,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NRRGV06.7N74,station wagon,3,12,20,14,2,No,618
2022,ROLLS-ROYCE Cullinan,6.7,12,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NRRGV06.7N74,station wagon,3,12,20,14,2,No,618
2022,ROLLS-ROYCE Cullinan Black Badge,6.7,12,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NRRGV06.7N74,station wagon,3,12,20,14,2,No,618
2022,ROLLS-ROYCE Cullinan Black Badge,6.7,12,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NRRGV06.7N74,station wagon,3,12,20,14,2,No,618
2022,ROLLS-ROYCE Ghost,6.7,12,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NRRGV06.7N74,large car,3,12,19,14,2,No,624
2022,ROLLS-ROYCE Ghost,6.7,12,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NRRGV06.7N74,large car,3,12,19,14,2,No,624
2022,ROLLS-ROYCE Ghost Black Badge,6.7,12,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NRRGV06.7N74,large car,3,12,19,14,2,No,624
2022,ROLLS-ROYCE Ghost Black Badge,6.7,12,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NRRGV06.7N74,large car,3,12,19,14,2,No,624
2022,ROLLS-ROYCE Ghost Extended,6.7,12,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NRRGV06.7N74,large car,3,12,19,14,2,No,624
2022,ROLLS-ROYCE Ghost Extended,6.7,12,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NRRGV06.7N74,large car,3,12,19,14,2,No,624
2022,ROLLS-ROYCE Phantom,6.7,12,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NRRGV06.7N74,large car,3,12,20,14,2,No,615
2022,ROLLS-ROYCE Phantom,6.7,12,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NRRGV06.7N74,large car,3,12,20,14,2,No,615
2022,ROLLS-ROYCE Phantom Extended,6.7,12,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NRRGV06.7N74,large car,3,12,20,14,2,No,615
2022,ROLLS-ROYCE Phantom Extended,6.7,12,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NRRGV06.7N74,large car,3,12,20,14,2,No,615
2022,SUBARU Ascent,2.4,4,SCV-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NFJXJ02.4CZA,standard SUV,3,21,27,23,5,No,384
2022,SUBARU Ascent,2.4,4,SCV-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NFJXJ02.4CZA,standard SUV,3,21,27,23,5,No,384
2022,SUBARU Ascent Limited/Touring/Onyx,2.4,4,SCV-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NFJXJ02.4CZA,standard SUV,3,20,26,22,5,No,401
2022,SUBARU Ascent Limited/Touring/Onyx,2.4,4,SCV-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NFJXJ02.4CZA,standard SUV,3,20,26,22,5,No,401
2022,SUBARU BRZ,2.4,4,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NFJXV02.4AJM,small car,3,20,27,22,5,No,398
2022,SUBARU BRZ,2.4,4,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NFJXV02.4AJM,small car,3,20,27,22,5,No,398
2022,SUBARU BRZ,2.4,4,SemiAuto-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NFJXV02.4AJM,small car,3,21,30,25,5,No,362
2022,SUBARU BRZ,2.4,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NFJXV02.4AJM,small car,3,21,30,25,5,No,362
2022,SUBARU Crosstrek,2,4,Man-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NFJXJ02.5BUY,small SUV,7,22,29,25,5,No,355
2022,SUBARU Crosstrek,2,4,Man-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NFJXJ02.5BUY,small SUV,7,22,29,25,5,No,355
2022,SUBARU Crosstrek,2,4,SCV-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NFJXJ02.5BUY,small SUV,7,28,33,30,6,No,297
2022,SUBARU Crosstrek,2,4,SCV-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NFJXJ02.5BUY,small SUV,7,28,33,30,6,No,297
2022,SUBARU Crosstrek,2.5,4,SCV-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NFJXJ02.5BUY,small SUV,7,27,34,29,6,No,302
2022,SUBARU Crosstrek,2.5,4,SCV-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NFJXJ02.5BUY,small SUV,7,27,34,29,6,No,302
2022,SUBARU Crosstrek Hybrid,2,4,CVT,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,NFJXT02.0EVC,small SUV,7,67,57,62,10,Yes,151
2022,SUBARU Crosstrek Hybrid,2,4,CVT,4WD,Gasoline/Electricity,FA,T3B50,Federal Tier 3 Bin 50,NFJXT02.0EVC,small SUV,6,67,57,62,10,No,151
2022,SUBARU Forester,2.5,4,SCV-7,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NFJXJ02.5BUY,small SUV,7,26,33,29,6,No,310
2022,SUBARU Forester,2.5,4,SCV-7,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NFJXJ02.5BUY,small SUV,7,26,33,29,6,No,310
2022,SUBARU Forester Wilderness,2.5,4,SCV-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NFJXJ02.5BUY,small SUV,7,25,28,26,5,No,338
2022,SUBARU Forester Wilderness,2.5,4,SCV-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NFJXJ02.5BUY,small SUV,7,25,28,26,5,No,338
2022,SUBARU Impreza,2,4,Man-5,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NFJXJ02.5BUY,midsize car,7,23,31,26,5,No,337
2022,SUBARU Impreza,2,4,Man-5,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NFJXJ02.5BUY,station wagon,7,24,31,26,5,No,335
2022,SUBARU Impreza,2,4,Man-5,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NFJXJ02.5BUY,midsize car,7,23,31,26,5,No,337
2022,SUBARU Impreza,2,4,Man-5,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NFJXJ02.5BUY,station wagon,7,24,31,26,5,No,335
2022,SUBARU Impreza,2,4,SCV-7,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NFJXJ02.5BUY,midsize car,7,28,36,32,7,Yes,280
2022,SUBARU Impreza,2,4,SCV-7,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NFJXJ02.5BUY,station wagon,7,28,36,31,7,Yes,284
2022,SUBARU Impreza,2,4,SCV-7,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NFJXJ02.5BUY,midsize car,7,28,36,32,7,Yes,280
2022,SUBARU Impreza,2,4,SCV-7,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NFJXJ02.5BUY,station wagon,7,28,36,31,7,Yes,284
2022,SUBARU Impreza Sport,2,4,Man-5,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NFJXJ02.5BUY,station wagon,7,22,30,25,5,No,351
2022,SUBARU Impreza Sport,2,4,Man-5,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NFJXJ02.5BUY,station wagon,7,22,30,25,5,No,351
2022,SUBARU Impreza Sport,2,4,SCV-7,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NFJXJ02.5BUY,midsize car,7,27,36,30,6,No,291
2022,SUBARU Impreza Sport,2,4,SCV-7,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NFJXJ02.5BUY,station wagon,7,27,35,30,6,No,292
2022,SUBARU Impreza Sport,2,4,SCV-7,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NFJXJ02.5BUY,midsize car,7,27,36,30,6,No,291
2022,SUBARU Impreza Sport,2,4,SCV-7,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NFJXJ02.5BUY,station wagon,7,27,35,30,6,No,292
2022,SUBARU Legacy,2.4,4,SCV-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NFJXJ02.4CZA,large car,3,24,32,27,6,No,330
2022,SUBARU Legacy,2.4,4,SCV-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NFJXJ02.4CZA,large car,3,24,32,27,6,No,330
2022,SUBARU Legacy,2.5,4,SCV-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NFJXJ02.5BUY,large car,7,27,35,30,6,No,295
2022,SUBARU Legacy,2.5,4,SCV-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NFJXJ02.5BUY,large car,7,27,35,30,6,No,295
2022,SUBARU Outback AWD,2.4,4,SCV-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NFJXJ02.4CZA,small SUV,3,23,30,26,5,No,343
2022,SUBARU Outback AWD,2.4,4,SCV-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NFJXJ02.4CZA,small SUV,3,23,30,26,5,No,343
2022,SUBARU Outback AWD,2.5,4,SCV-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NFJXJ02.5BUY,small SUV,7,26,33,29,6,No,308
2022,SUBARU Outback AWD,2.5,4,SCV-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NFJXJ02.5BUY,small SUV,7,26,33,29,6,No,308
2022,SUBARU Outback Wilderness,2.4,4,SCV-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NFJXJ02.4CZA,small SUV,3,22,26,24,5,No,377
2022,SUBARU Outback Wilderness,2.4,4,SCV-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NFJXJ02.4CZA,small SUV,3,22,26,24,5,No,377
2022,SUBARU WRX,2.4,4,Man-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NFJXJ02.4CZA,midsize car,3,19,26,22,5,No,407
2022,SUBARU WRX,2.4,4,Man-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NFJXJ02.4CZA,midsize car,3,19,26,22,5,No,407
2022,SUBARU WRX,2.4,4,SCV-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NFJXJ02.4CZA,midsize car,3,19,25,21,4,No,419
2022,SUBARU WRX,2.4,4,SCV-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NFJXJ02.4CZA,midsize car,3,19,25,21,4,No,419
2022,TESLA Model 3,NA,NA,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L13,midsize car,10,138,126,132,10,Elite,0
2022,TESLA Model 3,NA,NA,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L13,midsize car,10,138,126,132,10,Elite,0
2022,TESLA Model 3 Long Range,NA,NA,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L23,midsize car,10,134,126,131,10,Elite,0
2022,TESLA Model 3 Long Range,NA,NA,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L23,midsize car,10,134,126,131,10,Elite,0
2022,TESLA Model 3 Performance,NA,NA,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L23,midsize car,10,118,107,113,10,Elite,0
2022,TESLA Model 3 Performance,NA,NA,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L23,midsize car,10,118,107,113,10,Elite,0
2022,TESLA Model S,NA,NA,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L2S,large car,10,124,115,120,10,Elite,0
2022,TESLA Model S,NA,NA,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L2S,large car,10,124,115,120,10,Elite,0
2022,TESLA Model S Plaid (19"" Wheels),NA,NA,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L3S,large car,10,119,112,116,10,Elite,0
2022,TESLA Model S Plaid (19"" Wheels),NA,NA,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L3S,large car,10,119,112,116,10,Elite,0
2022,TESLA Model S Plaid (21"" Wheels),NA,NA,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L3S,large car,10,102,99,101,10,Elite,0
2022,TESLA Model S Plaid (21"" Wheels),NA,NA,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L3S,large car,10,102,99,101,10,Elite,0
2022,TESLA Model X,NA,NA,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L2X,standard SUV,10,107,97,102,10,Elite,0
2022,TESLA Model X,NA,NA,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L2X,standard SUV,10,107,97,102,10,Elite,0
2022,TESLA Model X Plaid (20"" Wheels),NA,NA,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L3X,standard SUV,10,103,93,98,10,Elite,0
2022,TESLA Model X Plaid (20"" Wheels),NA,NA,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L3X,standard SUV,10,103,93,98,10,Elite,0
2022,TESLA Model X Plaid (22"" Wheels),NA,NA,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L3X,standard SUV,10,94,88,91,10,Elite,0
2022,TESLA Model X Plaid (22"" Wheels),NA,NA,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L3X,standard SUV,10,94,88,91,10,Elite,0
2022,TESLA Model Y,NA,NA,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L1Y,small SUV,10,140,119,129,10,Elite,0
2022,TESLA Model Y,NA,NA,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L1Y,small SUV,10,140,119,129,10,Elite,0
2022,TESLA Model Y,NA,NA,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L2Y,small SUV,10,129,116,123,10,Elite,0
2022,TESLA Model Y,NA,NA,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L2Y,small SUV,10,129,116,123,10,Elite,0
2022,TESLA Model Y Long Range,NA,NA,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L2Y,small SUV,10,127,117,122,10,Elite,0
2022,TESLA Model Y Long Range,NA,NA,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L2Y,small SUV,10,127,117,122,10,Elite,0
2022,TESLA Model Y Performance,NA,NA,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L2Y,small SUV,10,115,106,111,10,Elite,0
2022,TESLA Model Y Performance,NA,NA,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L2Y,small SUV,10,115,106,111,10,Elite,0
2022,TOYOTA 4Runner,4,6,SemiAuto-5,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NTYXT04.0M5S,standard SUV,5,16,19,17,3,No,503
2022,TOYOTA 4Runner,4,6,SemiAuto-5,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NTYXT04.0M5S,standard SUV,5,16,19,17,3,No,503
2022,TOYOTA 4Runner,4,6,SemiAuto-5,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NTYXT04.0M5S,standard SUV,5,16,19,17,3,No,515
2022,TOYOTA 4Runner,4,6,SemiAuto-5,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NTYXT04.0M5S,standard SUV,5,16,19,17,3,No,519
2022,TOYOTA 4Runner,4,6,SemiAuto-5,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NTYXT04.0M5S,standard SUV,5,16,19,17,3,No,515
2022,TOYOTA 4Runner,4,6,SemiAuto-5,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NTYXT04.0M5S,standard SUV,5,16,19,17,3,No,519
2022,TOYOTA Avalon,3.5,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NTYXV03.5M5B,midsize car,5,22,31,25,5,No,352
2022,TOYOTA Avalon,3.5,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NTYXV03.5M5B,midsize car,5,22,31,25,5,No,352
2022,TOYOTA Avalon Hybrid,2.5,4,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV02.5P33,midsize car,7,43,43,43,8,Yes,203
2022,TOYOTA Avalon Hybrid,2.5,4,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV02.5P33,midsize car,7,43,43,43,8,Yes,203
2022,TOYOTA Avalon Hybrid XLE,2.5,4,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV02.5P33,midsize car,7,43,44,44,8,Yes,201
2022,TOYOTA Avalon Hybrid XLE,2.5,4,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV02.5P33,midsize car,7,43,44,44,8,Yes,201
2022,TOYOTA Avalon XLE,3.5,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NTYXV03.5M5B,midsize car,5,22,32,26,5,No,341
2022,TOYOTA Avalon XLE,3.5,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NTYXV03.5M5B,midsize car,5,22,32,26,5,No,341
2022,TOYOTA C-HR,2,4,SCV-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NTYXV02.0K6B,small car,3,27,31,29,6,No,305
2022,TOYOTA C-HR,2,4,SCV-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NTYXV02.0K6B,small car,3,27,31,29,6,No,305
2022,TOYOTA Camry,3.5,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NTYXV03.5M5B,midsize car,5,22,33,26,5,No,338
2022,TOYOTA Camry,3.5,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NTYXV03.5M5B,midsize car,5,22,33,26,5,No,338
2022,TOYOTA Camry Hybrid LE,2.5,4,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV02.5P33,midsize car,7,51,53,52,9,Yes,170
